concept,puzzle,test_idx,effort,is_correct,err,tools_used,answer,summary,programming_calls,Rule
SameDifferent,SameDifferent4,3,low,0,mismatch,0,"0 0 0 0 4 0 0 0 0 0
0 0 0 0 4 0 0 0 0 0
0 0 0 0 4 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
3 0 0 6 6 6 6 6 6 6
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0","Analyzing the examples, I noticed that certain numbers (1, 3, 9) are removed in the output grid. The number '4' remains unchanged at its position. Any block of '6' at the bottom row is preserved; '2' blocks are retained if they are isolated. The rule seems to involve keeping certain numbers based on position and context.

Rule: Remove all numbers except '4' when it's in the second last column and '6' if it's part of a fully filled, non-isolated line at the bottom.",,"Remove all numbers except '4' when it's in the second last column and '6' if it's part of a fully filled, non-isolated line at the bottom."
SameDifferent,SameDifferent5,1,low,1,,0,8,"Based on the examples, the rule seems to involve identifying a distinct repeated number surrounded by other numbers, usually forming a symmetrical or significant element, and then extracting a key number within it. This key number appears to be the innermost or most prominent non-zero number in the structure. In each case, it is surrounded by larger or equal numerically consistent elements.

Rule: Identify a distinct structure or block of numbers and extract the most prominent number, often centered or surrounded by symmetrical or consistent numbers.",,"Identify a distinct structure or block of numbers and extract the most prominent number, often centered or surrounded by symmetrical or consistent numbers."
SameDifferent,SameDifferent5,2,low,0,mismatch,0,0,"Each example focuses on identifying the largest contiguous region of a specific number, which does not include zero or smaller internal regions. The output is the number with the largest region that includes distinct numbers from its row or column. The example outputs are linked to the largest central numbers found across examples.

Rule: Identify the number creating the largest contiguous block that connects distinct numbers within a column or row.",,Identify the number creating the largest contiguous block that connects distinct numbers within a column or row.
SameDifferent,SameDifferent5,3,low,1,,0,5,"The outputs for examples are the numbers that have the highest frequency in each grid.

Rule: Identify the most frequent number in the grid.",,Identify the most frequent number in the grid.
SameDifferent,SameDifferent6,1,low,0,parse:non-integer token in row 1,0,"[[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,2,2,2],[0,0,0,0,0,0,0,0,0,2,8,2],[0,0,0,0,0,0,0,0,0,2,2,2],[0,0,0,0,0,0,0,0,0,0,0,0]]","Each grid contains clusters of numbers surrounded by zeros. The rule appears to eliminate clusters that are preceded by zeros horizontally. Clusters starting immediately in the row remain, and others are converted to zeros.

Rule: Remove any column of numbers that does not start at the first non-zero column of its row.",,Remove any column of numbers that does not start at the first non-zero column of its row.
SameDifferent,SameDifferent6,2,low,0,mismatch,0,0000000000000000033300000000032200044400000032200042400000033000044400000000000000000000000000000000000000000444400042400042400044400,"The transformation rule seems to involve the removal of specific blocks or segments of numbers, leaving only sections of vertical sequences. The output grids preserve vertical or horizontal symmetry within certain number groups, similar to the removal of specific lanes or patterns.

Rule: Remove all horizontal sequences of numbers except for those sequences that appear within the last occurrence of a non-zero number row-wise.",,Remove all horizontal sequences of numbers except for those sequences that appear within the last occurrence of a non-zero number row-wise.
SameDifferent,SameDifferent6,3,low,0,mismatch,0,"0 0 0 0 0 0 0 0 8 8 8 8 8 0
0 0 0 0 0 0 0 0 8 0 0 0 8 0
0 0 6 6 6 6 6 0 8 8 8 8 8 0
0 0 6 0 0 0 6 0 0 0 0 0 0 0
0 0 6 0 0 0 6 0 0 0 0 0 0 0
0 0 6 0 0 0 6 0 0 0 0 0 0 0
0 0 6 6 6 6 6 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 7 0 0 0 0 0 6 0 6 0
0 0 0 0 0 0 0 0 0 6 0 0 0 6
0 0 0 0 0 0 0 0 0 0 6 0 6 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0","In each example, the transformation involves setting specific regions of the grid to zero while preserving other regions that follow a pattern. The pattern involves grouping non-zero numbers together, usually forming rectangles, circles, or similar shapes and preserving one of these patterns in the output. The operation appears to perform a form of masking that sets non-patterned numbers to zero. The top left and center areas where patterns like circles or similar closed shapes exist are zeroed out, while maintaining certain edge-preserving shapes like rectangles or specific rows, columns, and paths.

Rule: Set all values outside the lower preserved patterns (often the rectangles or solid shapes close to the border) to zero.",,Set all values outside the lower preserved patterns (often the rectangles or solid shapes close to the border) to zero.
SameDifferent,SameDifferent7,1,low,0,parse:non-integer token in row 1,1,"[[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,4,0,4,0,0,0,0],[0,0,0,0,0,0,0,0,4,6,4,0,0,0,0],[0,0,0,0,0,0,0,0,4,0,4,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,1,0,3,0,0,0,0],[0,0,0,0,0,0,0,0,1,1,3,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]","Analyzed examples showed retention of tightly clustered numbers forming small regions. Identified two regions to retain: clustered around (3,8) and (8,8) in test grid.

Rule: Retain cells forming small regions of unique values that appear on both test and training examples.","import numpy as np

def find_transformation_rule(input_example, output_example):
    # Finding non-zero positions in all examples
    positions_in = np.argwhere(input_example != 0)
    positions_out = np.argwhere(output_example != 0)
    
    # Calculate differences
    diff_in = set(map(tuple, positions_in))
    diff_out = set(map(tuple, positions_out))
    
    # Determine removed positions
    removed_positions = sorted(diff_in - diff_out)
    
    # Determine retained positions
    retained_positions = sorted(diff_in & diff_out)
    
    return removed_positions, retained_positions

# Test input and transformation
input_1 = np.array([
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 4, 4, 4, 0, 6, 6, 6, 6, 0, 0],
    [0, 0, 4, 3, 4, 0, 6, 8, 6, 6, 6, 6],
    [0, 0, 3, 3, 3, 0, 8, 8, 8, 6, 6, 6],
    [0, 0, 4, 3, 4, 0, 6, 8, 6, 6, 0, 0],
    [0, 0, 4, 4, 4, 0, 6, 6, 6, 6, 0, 0],
    [0, 3, 3, 3, 3, 0, 0, 7, 7, 7, 7, 7],
    [0, 3, 2, 2, 3, 0, 0, 7, 4, 4, 7, 7],
    [0, 3, 2, 2, 3, 0, 0, 7, 4, 7, 7, 7],
    [0, 3, 3, 3, 3, 0, 0, 7, 4, 4, 7, 0],
    [0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
])

output_1 = np.array([
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 3, 0, 0, 0, 8, 0, 0, 0, 0],
    [0, 0, 3, 3, 3, 0, 8, 8, 8, 0, 0, 0],
    [0, 0, 0, 3, 0, 0, 0, 8, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
])

removed_1, retained_1 = find_transformation_rule(input_1, output_1)
removed_1, retained_1

# Applying similar analysis to remaining examples as necessary

input_2 = np.array([
    [0, 0, 0, 0, 0, 0, 0, 9, 9, 9, 9, 9],
    [0, 0, 0, 0, 0, 0, 0, 9, 4, 4, 4, 9],
    [0, 1, 1, 1, 1, 0, 0, 9, 4, 4, 9, 9],
    [0, 1, 6, 6, 1, 0, 0, 9, 4, 9, 9, 9],
    [0, 1, 6, 1, 1, 1, 0, 9, 4, 4, 4, 9],
    [0, 1, 6, 6, 1, 1, 0, 9, 9, 9, 9, 9],
    [0, 1, 1, 1, 1, 0, 0, 0, 3, 3, 3, 3],
    [0, 0, 0, 0, 7, 7, 7, 0, 3, 1, 1, 3],
    [0, 0, 0, 7, 7, 3, 3, 0, 3, 1, 3, 3],
    [0, 0, 0, 7, 7, 3, 7, 0, 3, 1, 1, 3],
    [0, 0, 0, 7, 7, 3, 3, 0, 3, 1, 3, 3],
    [0, 0, 0, 0, 7, 7, 7, 0, 3, 1, 1, 3]
])

output_2 = np.array([
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
])

removed_2, retained_2 = find_transformation_rule(input_2, output_2)


input_3 = np.array([
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0],
    [0, 0, 5, 5, 5, 5, 6, 6, 6, 6, 0, 0],
    [5, 5, 5, 4, 4, 5, 6, 3, 3, 6, 0, 0],
    [5, 5, 5, 4, 4, 5, 6, 3, 3, 6, 0, 0],
    [5, 5, 5, 4, 4, 5, 6, 6, 6, 6, 0, 0],
    [5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 0],
    [0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 7, 7],
    [0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 7, 7],
    [0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 7, 7],
    [0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 7]
])

output_3 = np.array([
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
])

removed_3, retained_3 = find_transformation_rule(input_3, output_3)

# Based on analysis, identifying diagonally connected retained blocks/loops
# Test Grid
test_input = np.array([
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 1, 1, 1, 1, 0, 0, 0, 4, 4, 4, 0, 0, 0, 0],
    [0, 1, 3, 3, 1, 0, 0, 0, 4, 6, 4, 0, 0, 0, 0],
    [0, 1, 3, 3, 1, 0, 0, 0, 4, 6, 4, 0, 0, 0, 0],
    [0, 1, 1, 1, 1, 0, 0, 0, 4, 6, 4, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 3, 3, 1, 1, 3, 3, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 3, 3, 1, 1, 3, 3, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 0, 0, 0],
    [0, 0, 0, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 4, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]
])

# Applying the transformation rule
def apply_rule(test_input):
    output = np.zeros_like(test_input)
    regions = [
        [(2, 8), (2, 10), (3, 8), (3, 9), (3, 10), (4, 8), (4, 10)],
        [(8, 8), (9, 8), (9, 9), (8, 10), (9, 10)]
    ]
    
    for region in regions:
        for (x, y) in region:
            output[x, y] = test_input[x, y]
    
    return output

apply_rule(test_input)",Retain cells forming small regions of unique values that appear on both test and training examples.
SameDifferent,SameDifferent7,2,low,0,mismatch,0,"0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0","The task is to identify clusters of identical numbers and retain them if they are 3x3 or larger, while removing smaller clusters or isolated numbers. The identified 3x3 cluster numbers are kept in the output.

Rule: Retain clusters of identical numbers that form at least a 3x3 block, and remove other numbers.",,"Retain clusters of identical numbers that form at least a 3x3 block, and remove other numbers."
SameDifferent,SameDifferent7,3,low,0,parse:non-integer token in row 1,0,"00000000000000,00000000000000,00000604060000,00000604060000,00000604060000,00000000000000,00000000000000,00000400000000,00000400000000,00000400000000,00000400000000,00000000000000,00000000000000,00000000000000","By examining the examples, the output grids isolate contiguous clusters of specific numbers in the input grid (like 3, 4, 6) and set them in the same relative positions as they appear in the input, while setting other numbers and zeros to zero. Emphasized numbers appear to form isolated blocks in output.

Rule: Identify contiguous blocks of numbers in input grid; retain only blocks with numbers like 3, 4, 6 in output, set rest to zero.",,"Identify contiguous blocks of numbers in input grid; retain only blocks with numbers like 3, 4, 6 in output, set rest to zero."
SameDifferent,SameDifferent8,1,low,0,mismatch,0,0,"The outputs seem to focus on specific patterns or areas of significant change in each input grid. For inputs with a prominent subgrid or a distinct pattern, the output reflects a trimmed version or simplified pattern of that input. If no such pattern is obvious, the output is '0'. This suggests the transformation rule is identifying and extracting notable patterns from central regions, while ignoring uniform areas.

Rule: Extract a central subgrid if a clear pattern exists. If changes are uniform, return '0'.",,"Extract a central subgrid if a clear pattern exists. If changes are uniform, return '0'."
SameDifferent,SameDifferent8,2,low,1,,0,0,"The outputs tend to be smaller grids or singular values derived from certain features of the input grids. Observing the examples, it appears we extract specific patterns or singular values based on a central or defining feature. In some cases, the output is a smaller grid that crops around dense areas of non-zero values or zero out certain areas based on a particular axis of symmetry or repeated values. Example 2 and 4 show an output of a singular value '0', possibly due to either a complete separation of segments by zeroes or the lack of complex sub-patterns. Similarly, Element differentiation or preservation along recognizable patterns can define the rule.

Rule: Identify and extract the central square pattern surrounded by zeroes or output '0' if no complex sub-pattern is directly definable.",,Identify and extract the central square pattern surrounded by zeroes or output '0' if no complex sub-pattern is directly definable.
SameDifferent,SameDifferent8,3,low,0,mismatch,0,"0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0","Analyzing examples, all outputs are either small grids or single values, usually isolated. Example 1 extracts a 5x5 center; Example 3 has a central pattern extracted; Examples 2 and 4 output 0 due to uniformity or borders. The common rule appears to identify non-background patterns or unique features centrally located, outputting them in a cropped form. Test input shows a central pattern of zeros surrounded by 3s, suggesting extracting this pattern.

Rule: Identify unique patterns centrally and extract them, or set to 0 if uniform.",,"Identify unique patterns centrally and extract them, or set to 0 if uniform."
SameDifferent,SameDifferent9,1,low,0,mismatch,0,0000888880000800840000800840000800840000888885555500555050055050055050055555,"In the examples, numbers 4 and 7 are replaced by 8 and 5 respectively in the output grids. This suggests the rule is to replace 4 with 8, and 7 with 5.

Rule: Replace 4 with 8 and 7 with 5.",,Replace 4 with 8 and 7 with 5.
SameDifferent,SameDifferent9,2,low,1,,0,"0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 5 5 5 5 5 5 5 5 0
0 0 0 5 0 0 0 0 0 0 5 0
0 0 0 5 0 0 0 0 0 0 5 0
0 0 5 5 5 5 5 0 0 0 5 0
0 0 5 5 0 0 5 0 0 0 5 0
0 0 5 5 5 5 5 5 5 5 5 0
0 0 5 0 0 0 5 0 0 0 0 0
0 0 5 5 5 5 5 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0","Analyzing the examples, the transformation rule seems to be changing all non-zero values in the input matrix to 5. The presence of different non-zero numbers (e.g., 4 and 7) does not change the output, as all are set to 5. Therefore, the transformation rule is to replace any non-zero value with 5.

Rule: Replace non-zero values with 5.",,Replace non-zero values with 5.
SameDifferent,SameDifferent9,3,low,0,parse:non-integer token in row 1,1,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[6,6,6,6,6,2,2,2,2,2],[6,0,0,0,6,2,0,0,0,2],[6,0,0,0,6,2,0,0,0,2],[6,0,0,0,6,2,0,0,0,2],[6,6,6,6,6,2,2,2,2,2],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]","Analyzing the examples, we see that whenever a non-zero digit 4, 7, or 1 appears, it is incremented by 1 in the output grid. The potential rule can be described as: increment each 4, 7, and 1 by 1 while leaving other numbers unchanged.

Rule: Increment only the digits 4, 7, and 1 by 1.","import numpy as np

# Define the input grid
input_grid = np.array([
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [6, 6, 6, 6, 6, 1, 1, 1, 1, 1],
    [6, 0, 0, 0, 6, 1, 0, 0, 0, 1],
    [6, 0, 0, 0, 6, 1, 0, 0, 0, 1],
    [6, 0, 0, 0, 6, 1, 0, 0, 0, 1],
    [6, 6, 6, 6, 6, 1, 1, 1, 1, 1],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
])

# Rule: Increment numbers 4, 7, and 1 by 1; ignore others
output_grid = input_grid.copy()
output_grid[input_grid == 4] += 1
output_grid[input_grid == 7] += 1
output_grid[input_grid == 1] += 1

output_grid_lh = output_grid[input_grid == 6]

# Format output as specified
output_grid.tolist(), output_grid_lh.tolist()","Increment only the digits 4, 7, and 1 by 1."
TopBottom2D,TopBottom2D1,1,low,0,mismatch,0,"3 0
3 3","The transformation rule extracts non-zero elements arranged together in a subgrid from input. The grid adjusts to capture blocks of numbers separated distinctly from others. If numbers form a line or block, the output reflects that exact segment.

Rule: Identify the largest contiguous block of non-zero numbers and extract the minimal subgrid containing them, maintaining their position and count.",,"Identify the largest contiguous block of non-zero numbers and extract the minimal subgrid containing them, maintaining their position and count."
TopBottom2D,TopBottom2D1,2,low,0,mismatch,0,"4 4 4 4 4 4 4 4 4 4
3 3 3 3 3 3 3 3 3 3","By analyzing the examples, the rule involves extracting a non-zero number grid and placing it in the upper left of a new smaller grid. It's likely each non-zero number forms its own subgrid cluster that is rearranged.

Rule: Extract each unique non-zero number grid and arrange them in sequence.",,Extract each unique non-zero number grid and arrange them in sequence.
TopBottom2D,TopBottom2D1,3,low,1,,0,"3 3 3
3 0 3
3 3 3","The rule involves extracting the non-zero elements from each grid, focusing on distinct sections outlined by numbers. Each distinct number forms a separate section of the output. The sections are extracted in the order they appear in the input.

Rule: Identify contiguous sections of non-zero numbers and remove zeros, preserving the structure and order of numbers in each section.",,"Identify contiguous sections of non-zero numbers and remove zeros, preserving the structure and order of numbers in each section."
TopBottom2D,TopBottom2D10,1,low,0,mismatch,0,0 0 1 1 0 0 0 0 2 2 0 0 0 0 6 6 0 0 0 0 7 7 0 0 0 0 0 0 0 0,"The rule involves sorting vertical blocks of identical numbers in non-zero rows based on their numerical values and shifting them to new positions based on their sorted order. Blocks with smaller numbers are moved upward while maintaining the relative order of the blocks based on the original grid's bottom alignment.

Rule: Sort blocks of numbers based on their value and rearrange them from top to bottom in ascending order, replacing initial zero placeholders with actual numbers.",,"Sort blocks of numbers based on their value and rearrange them from top to bottom in ascending order, replacing initial zero placeholders with actual numbers."
TopBottom2D,TopBottom2D10,2,low,0,mismatch,0,"0 0 4 4 4 4 4 4 0 0
0 0 4 4 4 4 4 4 0 0
0 0 4 4 4 4 4 4 0 0
0 0 0 3 3 3 3 0 0 0
0 0 0 3 3 3 3 0 0 0
0 0 0 3 3 3 3 0 0 0
0 0 0 3 3 3 3 0 0 0
0 0 0 0 2 2 0 0 0 0
0 0 0 0 2 2 0 0 0 0
0 0 0 0 0 0 0 0 0 0","The pattern involves shifting each block of non-zero numbers together as a whole set downward or upward. Blocks appear to be arranged by their respective numbers, with the smallest numbers starting in the middle and placed downward in the order they occur in the input. Remaining blocks are then shifted upward in their order without overlapping each other's columns. This observed behavior is consistent across examples.

Rule: Rearrange blocks by sorting numerical values downward in sequential order per vertical displacement: smallest to top, largest to bottom, maintaining respective column occupancy and arrangement.",,"Rearrange blocks by sorting numerical values downward in sequential order per vertical displacement: smallest to top, largest to bottom, maintaining respective column occupancy and arrangement."
TopBottom2D,TopBottom2D10,3,low,0,parse:non-integer token in row 1,0,"[[0,0,0,0,0,0,0],[0,0,0,0,0,0,0],[0,0,1,1,0,0,0],[0,0,1,1,0,0,0],[0,0,4,4,4,0,0],[0,0,4,4,4,0,0],[0,0,0,0,0,0,0],[0,0,0,0,0,0,0]]","The transformation involves swapping regions of numbers in the grid according to their distinct groups, keeping their original shapes and sizes, but adjusting their vertical positioning in descending order. This rule was derived from observing the changes in examples, where groups moved downward and filled the available space in a shuffled order based on sequence.

Rule: Reorder distinct number regions vertically in descending order according to their numeric value, preserving their shapes and relative vertical positions when possible.",,"Reorder distinct number regions vertically in descending order according to their numeric value, preserving their shapes and relative vertical positions when possible."
TopBottom2D,TopBottom2D2,1,low,1,,0,"7 7 7
7 7 7
7 7 7","Each output maintains the bottom-most distinct group of numbers from the input. The shape and arrangement of non-zero numbers are preserved but only the last non-zero group is extracted.

Rule: Extract the bottom-most distinct group of numbers from the input grid, maintaining their shape.",,"Extract the bottom-most distinct group of numbers from the input grid, maintaining their shape."
TopBottom2D,TopBottom2D2,2,low,1,,0,"8
8
8","Each output grid represents a vertical section of the last distinct pattern in the input grid. The patterns in the input grid correspond to clusters of non-zero numbers. The largest rectangular block of the last unique non-zero pattern from the input is extracted to form the output grid.

Rule: Extract the largest rectangular block of the last distinct non-zero pattern from the input grid and represent it in the output grid.",,Extract the largest rectangular block of the last distinct non-zero pattern from the input grid and represent it in the output grid.
TopBottom2D,TopBottom2D2,3,low,0,mismatch,0,"6 6 6 6 6 6
6 6 6 6 6 6
6 6 6 6 6 6","In the examples, the output grid seems to extract specific non-zero regions from the input grid. Each output grid consists of one contiguous region of the highest value present in the input grid's bottom half, disregarding smaller or overlapping regions. The chosen region maintains its shape but only extracts the portion with the highest value.

Rule: Identify the largest contiguous block of the highest number in the bottom half of the input grid and extract it while maintaining its shape.",,Identify the largest contiguous block of the highest number in the bottom half of the input grid and extract it while maintaining its shape.
TopBottom2D,TopBottom2D3,1,low,1,,0,"0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 2 2 2 2 2 0 0
0 0 5 5 5 5 5 0 0
0 0 5 5 5 5 5 0 0
0 0 5 5 5 5 5 0 0
0 0 5 5 5 5 5 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0","The first row of each block of consecutive numbers in the input is transformed into another number in the output. The other rows are unchanged. The replacement number appears in the first visible row of the block in the input and is reduced to a 2 in the output.

Rule: Replace the first visible row of each block of repeated numbers with 2s in the output grid.",,Replace the first visible row of each block of repeated numbers with 2s in the output grid.
TopBottom2D,TopBottom2D3,2,low,0,parse:non-integer token in row 1,0,"[[0,0,0,0,0,0,0],[0,0,0,0,0,0,0],[0,0,2,2,2,0,0],[0,0,3,3,3,0,0],[0,0,3,3,3,0,0],[0,0,3,3,3,0,0],[0,0,3,3,3,0,0],[0,0,3,3,3,0,0],[0,0,3,3,3,0,0],[0,0,3,3,3,0,0],[0,0,3,3,3,0,0],[0,0,3,3,3,0,0],[0,0,3,3,3,0,0],[0,0,0,0,0,0,0],[0,0,0,0,0,0,0]]","In each example, a row or column of 4s, 7s, or 3s is transformed such that the topmost set of these numbers is replaced by 2s. This suggests a rule where in the first matching row or column of identical non-zero numbers, the numbers are changed to 2s. Applying this rule to the test input, the topmost 3s are replaced by 2s.

Rule: Replace the topmost row or column block of identical non-zero numbers with 2s.",,Replace the topmost row or column block of identical non-zero numbers with 2s.
TopBottom2D,TopBottom2D3,3,low,1,,0,"0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 2 2 2 2 2 2 2 2 0 0
0 0 0 0 0 1 1 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0","In each example, a horizontal line of numbers in the input grid is replaced by the number 2 in the output grid. This replacement impacts only the topmost horizontal line of contiguous non-zero numbers.

Rule: Replace the topmost row of contiguous numbers with 2.",,Replace the topmost row of contiguous numbers with 2.
